Object	Pr[possible]	Pr[verylikely]	Pr[likely]	Pr[unlikely]	Pr[veryunlikely]	DS Cost	MajorityVote Cost	NoVote Cost
Reza Torabian:Abbas Torabian	0.00261	0.0	0.0	0.99739	0.0	0.0052063757999999995	1.3333333333333333	1.3505112869140814
Reza Torabian:Alireza Torabian	0.43406	0.0	0.56594	0.0	0.0	0.4913038328	1.2889417360285376	1.3505112869140814
Reza Torabian:Mahmoud Reza Torabian	0.0	0.0	1.0	0.0	0.0	0.0	1.26	1.3505112869140814
Reza Torabian:Mohammad Reza Lotfi	0.0	0.0	0.0	0.9999	1.0E-4	1.9998000000000002E-4	1.0844233055885852	1.3505112869140814
Reza Torabian:Reza Behforooz	0.0	0.0	0.0	1.0	0.0	0.0	1.22	1.3505112869140814
Reza Torabian:Reza Shahabi	0.00191	0.0	0.0	0.99808	0.0	0.0038126656	1.3079667063020217	1.3505112869140814
Reza Torabian:Rida	0.0	0.0	0.0	0.0	1.0	0.0	1.2577777777777779	1.3505112869140814
Reza Torabian:Saba Torabian Bassiri	0.0	0.0	0.0	0.30953	0.69047	0.42744235820000004	1.18	1.3505112869140814
Reza Torabian:Setareh Torabian-Esfahani	0.0	0.0	0.0	0.92209	0.07791	0.14368006379999998	1.1224732461355533	1.3505112869140814
Reza Torabian:Zahra Sima Torabian	0.0	0.0	0.0	1.0	0.0	0.0	1.26	1.3505112869140814
Roedad Khan:Eadan	0.0	0.0	0.0	1.0E-5	0.99999	1.99998E-5	0.32	1.3505112869140814
Roedad Khan:Haroon Roedad Khan	0.04123	0.0	0.95876	1.0E-5	0.0	0.0790985246	0.6	1.3505112869140814
Roedad Khan:Herald Roedad Khan	0.0	0.2991	0.7009	0.0	0.0	0.41927837999999995	1.2600000000000002	1.3505112869140814
Roedad Khan:Imdad Khan	0.05305	0.0	1.1E-4	0.93328	0.01356	0.1276402574	1.1400000000000003	1.3505112869140814
Roedad Khan:Khan	0.6944	0.0	0.03091	0.26793	0.00677	0.47184354559999997	1.2200000000000004	1.3505112869140814
Roedad Khan:Roedad	0.0981	0.0	0.72289	0.17898	2.0E-5	0.6945800568	1.5400000000000005	1.3505112869140814
Roedad Khan:Roedad Ahmad	0.22956	0.0	0.08208	0.68821	1.5E-4	0.580026723	1.1400000000000003	1.3505112869140814
Roedad Khan:Roshan Khan	0.67609	0.0	0.04074	0.28317	0.0	0.4841300069999999	0.9800000000000001	1.3505112869140814
Roedad Khan:Shah Rukh Khan	0.0372	0.0	1.0E-5	0.4896	0.47319	0.5702332793999999	1.2200000000000002	1.3505112869140814
Roedad Khan:Wedad	0.0	0.0	0.0	1.3E-4	0.99987	2.599662E-4	0.32	1.3505112869140814
Sadaf Foroughi:Bahereh Tahirih Foroughi	0.14048	0.0	0.0	0.8595	2.0E-5	0.2415307384	1.0000000000000002	1.3505112869140814
Sadaf Foroughi:Ehsan Foroughi	0.33405	0.0	0.01963	0.64433	0.00199	0.4996423212	1.4814814814814814	1.3505112869140814
Sadaf Foroughi:Fereydoun Foroughi Tanhatarin	0.17424	0.0	6.4E-4	0.81196	0.01315	0.31582353360000004	1.1000000000000003	1.3505112869140814
Sadaf Foroughi:Forooghi	6.3E-4	0.00425	0.99512	0.0	0.0	0.0097230812	1.1000000000000005	1.3505112869140814
Sadaf Foroughi:Kamran Foroughi	0.21057	0.0	0.00237	0.78689	1.7E-4	0.3402618211999999	1.1400000000000003	1.3505112869140814
Sadaf Foroughi:Mohammad Ali Foroughi	0.12967	0.0	1.0E-4	0.86618	0.00405	0.23412666919999997	1.0800000000000003	1.3505112869140814
Sadaf Foroughi:Sabahi Sadaf Jaffer	0.01814	0.0	0.0	0.89677	0.08508	0.19130260359999998	1.1	1.3505112869140814
Sadaf Foroughi:Sada	0.32561	0.0	1.0E-5	0.59029	0.08409	0.5932409747999999	1.0000000000000002	1.3505112869140814
Sadaf Foroughi:Sadaf	0.04253	0.0	0.93754	0.01993	0.0	0.156183087	1.3000000000000003	1.3505112869140814
Sadaf Foroughi:Sadaf Anwar	0.26079	0.0	0.0	0.73779	0.00142	0.388393119	1.0000000000000002	1.3505112869140814
Sadaf Hussain:Husayin	0.82557	0.0	0.15856	0.01583	4.0E-5	0.29815373580000004	1.1200000000000003	1.3505112869140814
Sadaf Hussain:Husayn	0.3598	0.0	0.64018	3.0E-5	0.0	0.46077193759999996	1.2000000000000006	1.3505112869140814
Sadaf Hussain:Hussain Haqqani	0.0462	0.0	0.0	0.94384	0.00996	0.1078527168	1.3000000000000003	1.3505112869140814
Sadaf Hussain:Inayat Hussain Bhatti	0.00242	0.0	0.0	0.70055	0.29702	0.42242053760000003	0.66	1.3505112869140814
Sadaf Hussain:Leo Hussain	0.00137	0.0	0.0	0.71056	0.28807	0.41290759639999997	0.8600000000000001	1.3505112869140814
Sadaf Hussain:Sa'ad Ali Hussain	0.52583	0.0	7.0E-5	0.47176	0.00235	0.5034978916	1.560000000000001	1.3505112869140814
Sadaf Hussain:Sadaf Ahmad	0.41813	0.0	5.0E-5	0.53845	0.04337	0.5696890563999999	1.5400000000000003	1.3505112869140814
Sadaf Hussain:Sadaf Syed	0.07422	0.0	1.0E-4	0.89489	0.03079	0.19747700699999998	1.2400000000000007	1.3505112869140814
Sadaf Hussain:Sadeq Ja'afar Hussain	0.79602	0.0	0.15924	0.04452	2.2E-4	0.35368181279999994	1.3400000000000003	1.3505112869140814
Sadaf Hussain:Yadullah Hussain	0.01506	0.0	1.0E-5	0.96742	0.01751	0.06411258980000001	1.1200000000000003	1.3505112869140814
Sadiq Ali Khan Tanoli:Adeel Akram Tanoli	0.0023	0.0	1.0E-5	0.88781	0.10988	0.20024209880000002	1.1400000000000003	1.3505112869140814
Sadiq Ali Khan Tanoli:Ishtiaq Khan Tanoli	0.23596	0.0	5.0E-5	0.74357	0.02042	0.40072460200000004	1.3000000000000007	1.3505112869140814
Sadiq Ali Khan Tanoli:Mohammad Sadiq	0.00476	0.0	0.0	0.90666	0.08858	0.170941852	1.3000000000000003	1.3505112869140814
Sadiq Ali Khan Tanoli:Muhammad Ajmal Tanoli	0.03419	0.0	0.0	0.30647	0.65933	0.5152561196000001	0.8200000000000001	1.3505112869140814
Sadiq Ali Khan Tanoli:Sadik Abad	0.01036	0.0	0.0	0.91237	0.07727	0.163104035	0.8	1.3505112869140814
Sadiq Ali Khan Tanoli:Sadiq Ali Khan	1.9E-4	8.0E-5	0.99973	0.0	0.0	5.399150000000001E-4	1.0	1.3505112869140814
Sadiq Ali Khan Tanoli:Sadiq Khan	0.52734	0.0	0.47212	5.3E-4	0.0	0.49949539639999996	1.3000000000000003	1.3505112869140814
Sadiq Ali Khan Tanoli:Sangeen Wali Khan	1.0E-4	0.0	0.0	0.05131	0.94859	0.0977340038	1.02	1.3505112869140814
Sadiq Ali Khan Tanoli:Shahzad Khan Tanoli	0.68023	0.0	0.30105	0.01871	1.0E-5	0.4575969179999999	1.7000000000000004	1.3505112869140814
Sadiq Ali Khan Tanoli:Ustad Imrat Khan	0.00164	0.0	0.0	0.48146	0.5169	0.5027034008	1.3333333333333335	1.3505112869140814
Sadiq Hussain Qureshi:Abid Qureshi	0.34326	0.0	3.0E-5	0.65103	0.00568	0.46223942519999994	1.7200000000000006	1.3505112869140814
Sadiq Hussain Qureshi:Begum Sadiq Hussain Qureshi	0.0	0.89651	0.10349	0.0	0.0	0.1855596398	0.6800000000000002	1.3505112869140814
Sadiq Hussain Qureshi:Imam Hussain	0.00411	0.0	0.0	0.66328	0.33261	0.4521473916	1.3000000000000005	1.3505112869140814
Sadiq Hussain Qureshi:Makhdoom Shah Mehmood Hussain Qureshi	0.24134	0.0	0.74376	0.01489	1.0E-5	0.4105381046	1.1000000000000003	1.3505112869140814
Sadiq Hussain Qureshi:Mohammad Sadiq	0.00259	0.0	0.0	0.55002	0.44739	0.4996309595999999	0.6	1.3505112869140814
Sadiq Hussain Qureshi:Sadiq Ali	0.22732	0.0	0.0	0.77169	9.8E-4	0.35324474840000003	1.2600000000000005	1.3505112869140814
Sadiq Hussain Qureshi:Sajda	0.00619	0.0	0.0	0.07982	0.91399	0.16952792760000002	1.4800000000000004	1.3505112869140814
Sadiq Hussain Qureshi:Shaykh Mohammed Al-Husayn	0.30465	0.0	2.4E-4	0.4803	0.21481	0.7616773884	1.5000000000000007	1.3505112869140814
Sadiq Hussain Qureshi:Syed Sadiq Hussain Qureshi	0.0	0.88311	0.11689	0.0	0.0	0.2064534558	0.6800000000000002	1.3505112869140814
Sadiq Hussain Qureshi:Zakir Hussain	0.02554	0.0	0.0	0.74046	0.23399	0.40824758600000005	1.5200000000000005	1.3505112869140814
Sadiq Mohammad:Chaudhury Mohammad Ali	0.01049	0.0	0.0	0.64075	0.34876	0.47501284460000004	1.4200000000000006	1.3505112869140814
Sadiq Mohammad:Mohammad Ali	0.162	0.0	1.8E-4	0.81549	0.02233	0.3157779725999999	1.1800000000000004	1.3505112869140814
Sadiq Mohammad:Mohammad Sadiq	2.0E-5	0.0124	0.98757	0.0	0.0	0.0245322308	0.64	1.3505112869140814
Sadiq Mohammad:Mohd Sadiq Mohammad	0.01194	0.08393	0.90412	1.0E-5	0.0	0.17740590500000003	1.4000000000000004	1.3505112869140814
Sadiq Mohammad:Sadiq Mohammad Darangi	3.0E-5	8.9E-4	0.99907	0.0	0.0	0.0018383955999999998	0.6000000000000001	1.3505112869140814
Sadiq Mohammad:Sadiq Mohammed	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.3505112869140814
Sadiq Mohammad:Sadiq Muhammad Khan Abbasi	1.4E-4	1.2E-4	0.99974	0.0	0.0	5.19932E-4	1.0200000000000002	1.3505112869140814
Sadiq Mohammad:Sadiq Zarrouk	0.06617	0.0	0.0	0.89626	0.03757	0.1959000524	1.3200000000000003	1.3505112869140814
Sadiq Mohammad:Shahmohammadi	0.80523	0.0	0.04168	0.15119	0.0019	0.342985239	1.4000000000000004	1.3505112869140814
Sadiq Mohammad:Yasser Sadiq	0.02663	0.0	0.0	0.88347	0.08989	0.21545893160000001	1.2400000000000002	1.3505112869140814
Saeed Ahmad Akhtar:Ahmad Akhtar	1.0E-5	0.00111	0.99888	0.0	0.0	0.0022375356	0.48	1.3505112869140814
Saeed Ahmad Akhtar:Ahmad Jibran Akhtar	0.20434	0.0	0.0	0.71526	0.0804	0.4730420088	1.5800000000000007	1.3505112869140814
Saeed Ahmad Akhtar:Akhtar Mohammad	0.08039	0.0	1.0E-5	0.85215	0.06745	0.2736926748	1.5400000000000003	1.3505112869140814
Saeed Ahmad Akhtar:Mradnankasir Saeed Ahmad Akhtar	2.0E-5	0.00297	0.99702	0.0	0.0	0.0059624172	0.74	1.3505112869140814
Saeed Ahmad Akhtar:Muhammad Saeed Akhtar	0.54288	0.0	0.00111	0.45058	0.00543	0.5091483257999999	1.7283950617283952	1.3505112869140814
Saeed Ahmad Akhtar:Saeed Ahmed Akhtar	0.0	0.99997	3.0E-5	0.0	0.0	5.9998200000000004E-5	0.0	1.3505112869140814
Saeed Ahmad Akhtar:Saeed Akhtar	7.9E-4	2.5E-4	0.99895	0.0	0.0	0.002078606	0.92	1.3505112869140814
Saeed Ahmad Akhtar:Saeed Jaffrey	0.01498	0.0	0.0	0.47699	0.50803	0.5293822374	1.4800000000000002	1.3505112869140814
Saeed Ahmad Akhtar:Saeed Majed Al-Marzoug	0.01266	0.0	0.0	0.95037	0.03698	0.0962254008	1.2200000000000002	1.3505112869140814
Saeed Ahmad Akhtar:Saeeduddin Ahmad Dar	0.95777	0.0	0.0	0.03533	0.00689	0.09455901679999999	1.3000000000000007	1.3505112869140814
Saeed Anwar:Anwar	0.04499	0.0	0.95487	1.4E-4	0.0	0.086466527	0.6600000000000001	1.3505112869140814
Saeed Anwar:Anwar Kharral	5.7E-4	0.0	0.0	0.76962	0.2298	0.3551186628	0.9800000000000002	1.3505112869140814
Saeed Anwar:Bilal Saeed	0.03647	0.0	0.0	0.82127	0.14226	0.314324063	1.4000000000000004	1.3505112869140814
Saeed Anwar:Hafeez Saeed	2.8E-4	0.0	0.0	0.07994	0.91979	0.1481309564	1.12	1.3505112869140814
Saeed Anwar:Muammad Anwar	0.00945	0.0	0.0	0.68731	0.30324	0.4412923998	1.3400000000000003	1.3505112869140814
Saeed Anwar:Saeed	0.00151	0.00107	0.99742	0.0	0.0	0.005153149999999999	1.0800000000000005	1.3505112869140814
Saeed Anwar:Saeed Anwar Ka Bayan	5.0E-5	1.2E-4	0.99983	0.0	0.0	3.399662E-4	0.6800000000000002	1.3505112869140814
Saeed Anwar:Saeid Enwar	0.0	1.0	0.0	0.0	0.0	0.0	0.7399999999999999	1.3505112869140814
Saeed Anwar:Saied Inwar	0.0	0.99381	0.00619	0.0	0.0	0.0123033678	1.7000000000000006	1.3505112869140814
Saeed Anwar:Sawar	0.02727	0.0	0.0	0.33655	0.63618	0.5159627094	1.7000000000000004	1.3505112869140814
Saleh Mohammad:Guardian Hafiz Mohammad Saeed	0.01255	0.0	0.0	0.69292	0.29453	0.4403491532	1.185185185185185	1.3505112869140814
Saleh Mohammad:Haji Ali Mohammad	0.00177	0.0	0.0	0.53262	0.46561	0.50116839	1.40625	1.3505112869140814
Saleh Mohammad:Khalid Shaikh Mohammed	0.47019	0.0	0.50088	0.0281	8.3E-4	0.5578431836	1.5802469135802468	1.3505112869140814
Saleh Mohammad:Mohammad	0.06991	2.0E-5	0.92958	4.9E-4	0.0	0.13190719900000003	0.888888888888889	1.3505112869140814
Saleh Mohammad:Mohammed Saleh	0.0	0.0	1.0	0.0	0.0	0.0	0.9600000000000004	1.3505112869140814
Saleh Mohammad:Muhammad Ali	0.07384	0.0	0.0	0.89072	0.03544	0.20514332159999998	1.1358024691358022	1.3505112869140814
Saleh Mohammad:Mullah Saleh Mohammad Malang	0.17128	0.0	0.82483	0.00386	3.0E-5	0.2967806761999999	1.3333333333333333	1.3505112869140814
Saleh Mohammad:Saleh Mohamed	0.0	1.0	0.0	0.0	0.0	0.0	0.34567901234567905	1.3505112869140814
Saleh Mohammad:Saleh Mohamed Al-Nabit	0.0	0.0	1.0	0.0	0.0	0.0	0.68	1.3505112869140814
Saleh Mohammad:Saleh Mohammed	0.0	1.0	0.0	0.0	0.0	0.0	0.32	1.3505112869140814
Salima Hashmi:Al-Hashimi	0.66195	0.0	2.0E-5	0.33801	1.0E-5	0.4475781972	1.4000000000000006	1.3505112869140814
Salima Hashmi:Hashmi Kajal	0.05811	0.0	3.0E-5	0.71619	0.22568	0.4590822312	1.2200000000000004	1.3505112869140814
Salima Hashmi:Miz Mooz Salima	0.12858	0.0	1.0E-5	0.71014	0.16128	0.49467254439999997	1.3333333333333335	1.3505112869140814
Salima Hashmi:Quddus	1.0E-5	0.0	0.0	0.00106	0.99893	0.00215771	1.3399999999999999	1.3505112869140814
Salima Hashmi:Saleem Hashmi	0.45026	5.0E-5	0.54381	0.00587	0.0	0.5079126864000001	1.1	1.3505112869140814
Salima Hashmi:Salhi	0.0	0.0	0.0	0.02219	0.9778	0.043394764	0.9800000000000001	1.3505112869140814
Salima Hashmi:Salim	0.80525	0.0	0.00993	0.16915	0.01566	0.35179863879999995	1.5000000000000007	1.3505112869140814
Salima Hashmi:Salima	8.0E-5	0.01823	0.98168	0.0	0.0	0.0359549552	0.49999999999999994	1.3505112869140814
Salima Hashmi:Selima Salaun	0.03431	0.0	0.0	0.96409	0.0016	0.0694605278	0.6419753086419753	1.3505112869140814
Salima Hashmi:Zarina Hashmi	0.01975	0.00154	0.97758	0.00113	0.0	0.04622075420000001	0.9382716049382716	1.3505112869140814
Salman Shah:Abdul Rashid Salim Salman Khan	0.11488	0.0	5.4E-4	0.80839	0.07618	0.34602523640000005	1.2200000000000002	1.3505112869140814
Salman Shah:Abu Salman	0.11027	0.0	0.0	0.85978	0.02994	0.2543054428	1.2800000000000005	1.3505112869140814
Salman Shah:Dhavan Shah	0.02362	0.0	0.0	0.95637	0.02001	0.08534339100000002	0.6	1.3505112869140814
Salman Shah:Falah Hasan Shanshal	0.00403	0.0	0.0	0.36304	0.63293	0.4726867484	0.9200000000000003	1.3505112869140814
Salman Shah:Manisha Shah	0.16539	0.0	1.4E-4	0.82031	0.01417	0.30448161800000006	1.6000000000000005	1.3505112869140814
Salman Shah:Padshah	0.0	0.0	0.0	0.00266	0.99734	0.0053058488000000004	1.2400000000000002	1.3505112869140814
Salman Shah:Salman Shahid	0.13862	0.0	0.85999	0.00139	0.0	0.24359053560000002	1.3333333333333335	1.3505112869140814
Salman Shah:Salman Shaikh	0.00266	0.01197	0.98535	1.0E-5	0.0	0.0289988872	1.3200000000000003	1.3505112869140814
Salman Shah:Shaheen	1.8E-4	0.0	0.0	0.0121	0.98772	0.024618338400000002	1.2999999999999998	1.3505112869140814
Salman Shah:Shahjehan	7.0E-5	0.0	0.0	0.03403	0.9659	0.0660143702	1.1400000000000003	1.3505112869140814
Sami Shah:Chirayu Charlie Shah	0.00336	0.0	0.0	0.29381	0.70283	0.42441740299999997	1.2800000000000005	1.3505112869140814
Sami Shah:Lokesh Shah	0.0	0.0	0.0	0.00593	0.99406	0.011789551600000002	1.0	1.3505112869140814
Sami Shah:Moulana Sami Ul Haq	0.36207	0.0	9.0E-5	0.63537	0.00246	0.4670808552	1.3400000000000005	1.3505112869140814
Sami Shah:Oko Sami Shah	2.0E-4	0.0	0.99979	0.0	0.0	3.99916E-4	1.0800000000000003	1.3505112869140814
Sami Shah:Rajesh Shah	0.00754	0.0	0.0	0.78376	0.2087	0.3452549168	1.2000000000000002	1.3505112869140814
Sami Shah:Sami	0.00224	0.00102	0.99674	0.0	0.0	0.006507883999999999	0.8600000000000003	1.3505112869140814
Sami Shah:Sami Abu Shumays	0.03916	0.0	0.0	0.86381	0.09703	0.250483347	1.3000000000000003	1.3505112869140814
Sami Shah:Sami Dare	0.93927	0.0	0.0	0.05882	0.00192	0.11793518520000001	1.1800000000000002	1.3505112869140814
Sami Shah:Sami Yusuf	0.34471	0.0	0.00399	0.64795	0.00335	0.4688423348	1.4000000000000008	1.3505112869140814
Sami Shah:Syed Sami Shah	4.0E-5	1.0E-5	0.99995	0.0	0.0	9.999660000000002E-5	0.32	1.3505112869140814
Saqib Ali:Omar Saqib	0.03708	0.0	1.0E-5	0.95374	0.00917	0.08962048580000002	0.8200000000000001	1.3505112869140814
Saqib Ali:Saliba	0.09711	0.0	2.0E-5	0.89354	0.00933	0.19391742759999997	1.3000000000000003	1.3505112869140814
Saqib Ali:Salih	0.11358	0.0	2.0E-4	0.62072	0.2655	0.5920876432000001	1.5200000000000005	1.3505112869140814
Saqib Ali:Saqhib Ali	0.0	1.0	0.0	0.0	0.0	0.0	0.68	1.3505112869140814
Saqib Ali:Saqib	0.00355	0.0	0.99644	1.0E-5	0.0	0.0071146526	1.1600000000000006	1.3505112869140814
Saqib Ali:Saqib Ali Ateel	0.00208	1.0E-5	0.99788	3.0E-5	0.0	0.0042910938	1.24	1.3505112869140814
Saqib Ali:Saqib Rasool	0.40739	0.0	0.02705	0.56339	0.00217	0.5483709499999998	1.0600000000000003	1.3505112869140814
Saqib Ali:Selig	0.0	0.0	0.0	0.00215	0.99784	0.0042907119999999995	1.4800000000000002	1.3505112869140814
Saqib Ali:Wefaa Sahib Ali	0.58012	0.0	0.01277	0.40674	3.7E-4	0.5086964761999999	1.4200000000000006	1.3505112869140814
Saqib Ali:Zaheer Ali	0.16975	0.0	0.0	0.6875	0.14275	0.52661475	1.4200000000000006	1.3505112869140814
Sardar Amir Azam Khan:Akram Raza	2.5E-4	0.0	0.0	0.00932	0.99044	0.0194569016	1.3000000000000003	1.3505112869140814
Sardar Amir Azam Khan:Amir Azam	0.12649	0.0	0.87328	2.3E-4	0.0	0.2217839774	1.1	1.3505112869140814
Sardar Amir Azam Khan:Amir Khan	4.0E-5	0.0	0.99996	0.0	0.0	7.99968E-5	0.8600000000000003	1.3505112869140814
Sardar Amir Azam Khan:Begum Farida Amir Azam	0.1695	0.0	5.5E-4	0.80383	0.02612	0.3342408812000001	1.0600000000000003	1.3505112869140814
Sardar Amir Azam Khan:Omar Azam	0.04037	0.0	0.0	0.84158	0.11806	0.2857273676	1.4200000000000006	1.3505112869140814
Sardar Amir Azam Khan:Rajesh Sardar	0.00312	0.0	0.0	0.27843	0.71846	0.4107854196	0.54320987654321	1.3505112869140814
Sardar Amir Azam Khan:Sardar Amir Azam	0.0	0.98855	0.01145	0.0	0.0	0.022637795000000002	0.6800000000000002	1.3505112869140814
Sardar Amir Azam Khan:Sardar Hayat Khan Mandokhail	0.07958	0.0	0.0	0.86651	0.0539	0.24848095760000002	0.9800000000000002	1.3505112869140814
Sardar Amir Azam Khan:Sardar Patel	0.01945	0.0	7.0E-5	0.46246	0.51802	0.5377684886	1.2800000000000005	1.3505112869140814
Sardar Amir Azam Khan:Ustad Imrat Khan	7.2E-4	0.0	0.0	0.09391	0.90537	0.1727892894	1.1600000000000004	1.3505112869140814
Sardar Assad:Badi Assad	0.07768	0.0	1.6E-4	0.89459	0.02757	0.19750160779999998	0.9800000000000002	1.3505112869140814
Sardar Assad:Hafez Al-Assad	0.06187	0.0	0.0	0.05562	0.88251	0.32345640600000003	1.3000000000000005	1.3505112869140814
Sardar Assad:Rifaat Al-Assad	0.06434	0.0	1.0E-5	0.74922	0.18644	0.4238034235999999	1.2600000000000005	1.3505112869140814
Sardar Assad:Sardar Ali Takkar	0.12167	0.0	0.0	0.85304	0.02528	0.26301172640000003	1.1800000000000004	1.3505112869140814
Sardar Assad:Sardar Asad	0.0	1.0	0.0	0.0	0.0	0.0	0.32	1.3505112869140814
Sardar Assad:Sardar Asad Khan Tareenby	0.05061	0.0	0.94859	7.9E-4	0.0	0.099093788	1.5400000000000005	1.3505112869140814
Sardar Assad:Sardar Asad Sodozai	9.0E-5	0.01368	0.98623	0.0	0.0	0.027165698999999998	0.6419753086419753	1.3505112869140814
Sardar Assad:Sardar Asad Ullah Khan	0.0	4.6E-4	0.99953	0.0	0.0	9.195676E-4	0.6000000000000001	1.3505112869140814
Sardar Assad:Sardar Patel	0.0437	0.0	7.0E-5	0.92634	0.02988	0.1418212612	1.4200000000000006	1.3505112869140814
Sardar Assad:Sardar Tara Singh	0.01676	0.0	0.0	0.62215	0.36109	0.4943662286	0.9000000000000001	1.3505112869140814
Sardar Mohammad Abdul Qayyum Khan:Abdul Qayyum	0.04846	0.0	0.95154	0.0	0.0	0.09222325680000001	1.0466666666666664	1.3505112869140814
Sardar Mohammad Abdul Qayyum Khan:Amir Qayyum	2.5E-4	0.0	0.0	0.99964	1.1E-4	7.198508E-4	1.3399999999999996	1.3505112869140814
Sardar Mohammad Abdul Qayyum Khan:Mohammad Khordadian	0.0	0.0	0.0	1.0	0.0	0.0	1.2377777777777776	1.3505112869140814
Sardar Mohammad Abdul Qayyum Khan:Mr Sham Qayyum	0.0	0.0	0.0	1.0	0.0	0.0	1.2799999999999996	1.3505112869140814
Sardar Mohammad Abdul Qayyum Khan:Muhammad Akram Khan	1.0E-5	0.0	0.0	0.91676	0.08324	0.15264386959999998	1.2777777777777775	1.3505112869140814
Sardar Mohammad Abdul Qayyum Khan:Sardar Abdull Qayyum Khan	0.0	1.0	0.0	0.0	0.0	0.0	1.22	1.3505112869140814
Sardar Mohammad Abdul Qayyum Khan:Sardar Mohammad	1.0	0.0	0.0	0.0	0.0	0.0	1.170035671819263	1.3505112869140814
Sardar Mohammad Abdul Qayyum Khan:Sardar Mohammad Abdul Qayum Khan	0.0	1.0	0.0	0.0	0.0	0.0	0.7399999999999998	1.3505112869140814
Sardar Mohammad Abdul Qayyum Khan:Sardar Muhammad Abdul	0.0	0.0	1.0	0.0	0.0	0.0	1.236623067776457	1.3505112869140814
Sardar Mohammad Abdul Qayyum Khan:Sardar Muhammad Ibrahim Khan	0.99999	0.0	0.0	1.0E-5	0.0	1.99998E-5	1.4933333333333332	1.3505112869140814
Sardar Muhammad Ibrahim Khan:Ghazi-e-Millat Sardar Muhammad Ibrahim Khan	0.0	0.0	1.0	0.0	0.0	0.0	1.0266666666666664	1.3505112869140814
Sardar Muhammad Ibrahim Khan:H. E. Sardar Muhammad Ibrahim Khan	0.0	1.0	0.0	0.0	0.0	0.0	1.0199999999999998	1.3505112869140814
Sardar Muhammad Ibrahim Khan:Mohammed Ibrahim	0.0	0.0	1.0	0.0	0.0	0.0	1.0939357907253273	1.3505112869140814
Sardar Muhammad Ibrahim Khan:Muhamed Ibrahim	1.0E-5	0.0	0.99999	0.0	0.0	1.99998E-5	1.2933333333333328	1.3505112869140814
Sardar Muhammad Ibrahim Khan:Muhammad Azam Khan	1.1E-4	0.0	0.0	0.99989	0.0	2.199758E-4	1.2270408163265303	1.3505112869140814
Sardar Muhammad Ibrahim Khan:Sardar Chandroth	0.0	0.0	0.0	0.17914	0.82086	0.2940977208	1.2399999999999998	1.3505112869140814
Sardar Muhammad Ibrahim Khan:Sardar Mohammad Ibrahim Khan	0.0	1.0	0.0	0.0	0.0	0.0	0.5155555555555554	1.3505112869140814
Sardar Muhammad Ibrahim Khan:Sardar Muhammad Aslam	9.1E-4	0.0	0.0	0.99909	0.0	0.0018183438	1.2889417360285376	1.3505112869140814
Sardar Muhammad Ibrahim Khan:Ustad Imrat Khan	0.0	0.0	0.0	5.2E-4	0.99948	0.0010394592	1.3163265306122442	1.3505112869140814
Sardar Muhammad Ibrahim Khan:Zaur Ibrahim Lee	0.0	0.0	0.0	1.0	0.0	0.0	1.0022222222222221	1.3505112869140814
Sardar Shaukat Hussein Khan Mazari:Rojhan Mazari	0.03389	0.0	0.0	0.61453	0.35159	0.5214395892000001	0.9600000000000002	1.3505112869140814
Sardar Shaukat Hussein Khan Mazari:Sardar Atif Hussain Khan Mazari	0.01499	0.31615	0.66882	4.0E-5	0.0	0.46208654999999993	1.4600000000000006	1.3505112869140814
Sardar Shaukat Hussein Khan Mazari:Sardar Shaukat Hussain Mazari	1.0E-5	0.45661	0.54338	0.0	0.0	0.49625461560000006	1.1800000000000002	1.3505112869140814
Sardar Shaukat Hussein Khan Mazari:Sardar Shaukat Khan Mazari	0.0	0.74449	0.25551	0.0	0.0	0.38044927980000004	1.1600000000000001	1.3505112869140814
Sardar Shaukat Hussein Khan Mazari:Shaukat Alvi	0.08976	0.0	0.0	0.47702	0.43323	0.6545002788000001	1.0800000000000003	1.3505112869140814
Sardar Shaukat Hussein Khan Mazari:Shaukat Azmi	0.10567	0.0	3.0E-5	0.88498	0.00932	0.20758129340000003	1.1200000000000003	1.3505112869140814
Sardar Shaukat Hussein Khan Mazari:Shaukat Hameed Khan	0.20817	0.0	0.00313	0.78716	0.00153	0.34259602519999993	1.3400000000000003	1.3505112869140814
Sardar Shaukat Hussein Khan Mazari:Sher Khan Mazari	0.74183	0.0	1.3E-4	0.25756	4.8E-4	0.3841302222	1.382716049382716	1.3505112869140814
Sardar Shaukat Hussein Khan Mazari:Shirkhan Bandar	0.0	0.0	0.0	2.8E-4	0.99972	5.598431999999999E-4	0.7799999999999999	1.3505112869140814
Sardar Shaukat Hussein Khan Mazari:Syed Shaukat Hussain Rizvi	0.30477	0.0	0.00145	0.69353	2.4E-4	0.4282681448	1.1200000000000003	1.3505112869140814
Sartaj Aziz:Ansari	1.0E-5	0.0	0.0	5.1E-4	0.99948	0.001059459	0.8395061728395063	1.3505112869140814
Sartaj Aziz:Arshad Aziz	0.15333	0.0	1.0E-5	0.84009	0.00658	0.2727502944	1.4200000000000006	1.3505112869140814
Sartaj Aziz:Asma Arbab Alamgir	0.0	0.0	0.0	0.0	1.0	0.0	0.18	1.3505112869140814
Sartaj Aziz:Aziz	0.96963	0.0	0.00885	0.02151	1.0E-5	0.05967713399999999	1.0800000000000005	1.3505112869140814
